target_id,candidate_family,positive_family,label,title_alias_score,server_alias_score,nmap_alias_score,body_alias_score,evidence_alias_score,port_score,protocol_score,http_tool_score,scan_depth_score,heuristic_score
joomla_CVE-2023-23752,spring,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,struts2,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,thinkphp,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,tomcat,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,webmin,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
nextjs_CVE-2025-29927,adminer,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,appweb,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,aria2,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextjs_CVE-2025-29927,couchdb,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,druid,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,drupal,nextjs,negative_family,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.32,4.12
nextjs_CVE-2025-29927,elasticsearch,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,flask,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,goahead,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,gogs,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.32,1.4200000000000002
nextjs_CVE-2025-29927,grafana,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.32,1.4200000000000002
nextjs_CVE-2025-29927,jenkins,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,jetty,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,joomla,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,nextjs,nextjs,positive_family_match,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.32,4.820000000000001
nextjs_CVE-2025-29927,nexus,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,nginx,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,phpmyadmin,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,rails,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.32,1.4200000000000002
nextjs_CVE-2025-29927,redis,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextjs_CVE-2025-29927,shiro,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,solr,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,spring,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,struts2,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,thinkphp,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,tomcat,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nextjs_CVE-2025-29927,webmin,nextjs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.32,0.72
nexus_CVE-2019-7238,adminer,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,appweb,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,aria2,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nexus_CVE-2019-7238,couchdb,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,druid,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,drupal,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,elasticsearch,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,flask,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,goahead,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,gogs,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,grafana,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,jenkins,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,jetty,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,joomla,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,nextjs,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,nexus,nexus,positive_family_match,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.04,0.89
nexus_CVE-2019-7238,nginx,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,phpmyadmin,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,rails,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,redis,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nexus_CVE-2019-7238,shiro,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,solr,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,spring,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,struts2,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,thinkphp,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,tomcat,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nexus_CVE-2019-7238,webmin,nexus,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.19
nginx_CVE-2017-7529,adminer,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,appweb,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,aria2,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nginx_CVE-2017-7529,couchdb,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,druid,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,drupal,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,elasticsearch,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,flask,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,goahead,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,gogs,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,grafana,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,jenkins,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,jetty,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,joomla,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,nextjs,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,nexus,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,nginx,nginx,positive_family_match,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.25,0.33999999999999997,9.34
nginx_CVE-2017-7529,phpmyadmin,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,rails,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,redis,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nginx_CVE-2017-7529,shiro,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,solr,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
nginx_CVE-2017-7529,spring,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,struts2,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,thinkphp,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,tomcat,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.33999999999999997,1.44
nginx_CVE-2017-7529,webmin,nginx,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.33999999999999997,0.74
phpmyadmin_CVE-2018-12613,adminer,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,appweb,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,aria2,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phpmyadmin_CVE-2018-12613,couchdb,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,druid,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,drupal,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,elasticsearch,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,flask,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,goahead,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,gogs,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,grafana,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,jenkins,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,jetty,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,joomla,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,nextjs,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,nexus,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,nginx,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,phpmyadmin,phpmyadmin,positive_family_match,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,5.333333333333334
phpmyadmin_CVE-2018-12613,rails,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,redis,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phpmyadmin_CVE-2018-12613,shiro,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,solr,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
phpmyadmin_CVE-2018-12613,spring,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,struts2,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,thinkphp,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,tomcat,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
phpmyadmin_CVE-2018-12613,webmin,phpmyadmin,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,adminer,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,appweb,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,aria2,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rails_CVE-2018-3760,couchdb,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,druid,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,drupal,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,elasticsearch,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,flask,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,goahead,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,gogs,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2018-3760,grafana,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2018-3760,jenkins,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,jetty,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,joomla,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,nextjs,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2018-3760,nexus,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,nginx,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,phpmyadmin,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,rails,rails,positive_family_match,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,7.000000000000001
rails_CVE-2018-3760,redis,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rails_CVE-2018-3760,shiro,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,solr,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,spring,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,struts2,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,thinkphp,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,tomcat,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2018-3760,webmin,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,adminer,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,appweb,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,aria2,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rails_CVE-2019-5418,couchdb,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,druid,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,drupal,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,elasticsearch,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,flask,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,goahead,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,gogs,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2019-5418,grafana,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2019-5418,jenkins,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,jetty,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,joomla,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,nextjs,rails,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
rails_CVE-2019-5418,nexus,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,nginx,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,phpmyadmin,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,rails,rails,positive_family_match,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,7.000000000000001
rails_CVE-2019-5418,redis,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rails_CVE-2019-5418,shiro,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,solr,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,spring,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,struts2,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,thinkphp,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,tomcat,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
rails_CVE-2019-5418,webmin,rails,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
redis_CVE-2022-0543,adminer,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,appweb,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,aria2,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
redis_CVE-2022-0543,couchdb,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,druid,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,drupal,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,elasticsearch,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,flask,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,goahead,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,gogs,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,grafana,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,jenkins,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,jetty,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,joomla,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,nextjs,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,nexus,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,nginx,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,phpmyadmin,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,rails,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,redis,redis,positive_family_match,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.7
redis_CVE-2022-0543,shiro,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,solr,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,spring,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,struts2,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,thinkphp,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,tomcat,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
redis_CVE-2022-0543,webmin,redis,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.31
shiro_CVE-2016-4437,adminer,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
shiro_CVE-2016-4437,appweb,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
shiro_CVE-2016-4437,aria2,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiro_CVE-2016-4437,couchdb,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
shiro_CVE-2016-4437,druid,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
shiro_CVE-2016-4437,drupal,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
shiro_CVE-2016-4437,elasticsearch,shiro,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
